OCCUPATIONTYPE,OCCUPATIONID,RELATIONTYPE,SKILLID
esco,key_23227,essential,key_19933
esco,key_23227,essential,key_20053
esco,key_23227,optional,key_20001
esco,key_23227,optional,key_20068
esco,key_23228,essential,key_20249
esco,key_23228,essential,key_19968
esco,key_23229,essential,key_19742
esco,key_23229,essential,key_19946
esco,key_23229,essential,key_20088
esco,key_23229,optional,key_19578
esco,key_23230,essential,key_19590
esco,key_23231,essential,key_19833
esco,key_23231,optional,key_20224
esco,key_23233,essential,key_19545
esco,key_23233,optional,key_19617
esco,key_23234,optional,key_20020
esco,key_23235,essential,key_19447
esco,key_23235,essential,key_19590
esco,key_23235,essential,key_19636
esco,key_23235,essential,key_20002
esco,key_23236,essential,key_20022
esco,key_23236,essential,key_20113
esco,key_23236,essential,key_19966
esco,key_23236,essential,key_19998
esco,key_23236,essential,key_20015
esco,key_23236,essential,key_20199
esco,key_23236,essential,key_20237
esco,key_23236,essential,key_20368
esco,key_23237,essential,key_19960
esco,key_23238,essential,key_19531
esco,key_23238,essential,key_19552
esco,key_23238,essential,key_19787
esco,key_23238,essential,key_19860
esco,key_23238,essential,key_19959
esco,key_23238,optional,key_20205
esco,key_23239,essential,key_20057
esco,key_23239,optional,key_20331
esco,key_23240,essential,key_20045
esco,key_23240,essential,key_19439
esco,key_23240,essential,key_19451
esco,key_23240,essential,key_19865
esco,key_23240,optional,key_19904
esco,key_23240,optional,key_19977
esco,key_23240,optional,key_20034
esco,key_23240,optional,key_20047
esco,key_23240,optional,key_20146
esco,key_23240,optional,key_20216
esco,key_23240,optional,key_20241
esco,key_23242,essential,key_20156
esco,key_23242,essential,key_19797
esco,key_23242,essential,key_19917
esco,key_23242,optional,key_19810
esco,key_23243,essential,key_20115
esco,key_23243,essential,key_19590
esco,key_23243,essential,key_19920
esco,key_23243,essential,key_20273
esco,key_23243,essential,key_20295
esco,key_23243,essential,key_20372
esco,key_23243,optional,key_19710
esco,key_23244,essential,key_19840
esco,key_23244,essential,key_20247
esco,key_23244,optional,key_20226
esco,key_23244,optional,key_20024
esco,key_23245,essential,key_19642
esco,key_23245,essential,key_19590
esco,key_23245,essential,key_19907
esco,key_23245,essential,key_20217
esco,key_23245,essential,key_20222
esco,key_23246,essential,key_20359
esco,key_23246,essential,key_19590
esco,key_23246,essential,key_19952
esco,key_23246,optional,key_19465
esco,key_23246,optional,key_19910
esco,key_23247,essential,key_19566
esco,key_23247,essential,key_20154
esco,key_23248,essential,key_19499
esco,key_23250,essential,key_19556
esco,key_23250,essential,key_20002
esco,key_23250,essential,key_20154
esco,key_23250,optional,key_19590
esco,key_23250,optional,key_19872
esco,key_23250,optional,key_20037
esco,key_23251,essential,key_20045
esco,key_23251,essential,key_19439
esco,key_23251,essential,key_20216
esco,key_23252,essential,key_19827
esco,key_23252,essential,key_19489
esco,key_23252,optional,key_19960
esco,key_23252,optional,key_19743
esco,key_23252,optional,key_20154
esco,key_23253,essential,key_19533
esco,key_23253,essential,key_20094
esco,key_23253,essential,key_20352
esco,key_23253,optional,key_19688
esco,key_23255,essential,key_19499
esco,key_23256,essential,key_19546
esco,key_23256,essential,key_19826
esco,key_23256,essential,key_20107
esco,key_23257,optional,key_19943
esco,key_23258,essential,key_20386
esco,key_23258,essential,key_20409
esco,key_23258,optional,key_19942
esco,key_23258,optional,key_20234
esco,key_23259,essential,key_20359
esco,key_23259,optional,key_19590
esco,key_23260,essential,key_19590
esco,key_23260,essential,key_19959
esco,key_23260,optional,key_20179
esco,key_23261,essential,key_19526
esco,key_23261,essential,key_20414
esco,key_23261,essential,key_19860
esco,key_23262,essential,key_20408
esco,key_23262,essential,key_19647
esco,key_23262,essential,key_19747
esco,key_23262,essential,key_19815
esco,key_23262,essential,key_20088
esco,key_23262,optional,key_20180
esco,key_23263,essential,key_19860
esco,key_23263,optional,key_20160
esco,key_23264,essential,key_20228
esco,key_23264,essential,key_20378
esco,key_23264,optional,key_20314
esco,key_23265,essential,key_20176
esco,key_23265,optional,key_20217
esco,key_23266,essential,key_19553
esco,key_23266,essential,key_19573
esco,key_23266,essential,key_19717
esco,key_23267,essential,key_20241
esco,key_23267,essential,key_20279
esco,key_23268,essential,key_19741
esco,key_23268,optional,key_19758
esco,key_23269,essential,key_20386
esco,key_23270,essential,key_20116
esco,key_23270,optional,key_19827
esco,key_23271,essential,key_19679
esco,key_23271,optional,key_19950
esco,key_23272,essential,key_20157
esco,key_23272,optional,key_19858
esco,key_23272,optional,key_19590
esco,key_23273,essential,key_19646
esco,key_23273,essential,key_19654
esco,key_23273,essential,key_19996
esco,key_23273,essential,key_20174
esco,key_23273,optional,key_19429
esco,key_23273,optional,key_19475
esco,key_23273,optional,key_19571
esco,key_23273,optional,key_19653
esco,key_23273,optional,key_20102
esco,key_23273,optional,key_20106
esco,key_23273,optional,key_20121
esco,key_23273,optional,key_20168
esco,key_23273,optional,key_20268
esco,key_23273,optional,key_19515
esco,key_23274,essential,key_20345
esco,key_23274,optional,key_19951
esco,key_23274,optional,key_19531
esco,key_23275,essential,key_20076
esco,key_23275,optional,key_20160
esco,key_23276,essential,key_19431
esco,key_23276,essential,key_20298
esco,key_23277,optional,key_20372
esco,key_23278,essential,key_19943
esco,key_23278,essential,key_19654
esco,key_23278,essential,key_19809
esco,key_23278,optional,key_19973
esco,key_23278,optional,key_20101
esco,key_23278,optional,key_20179
esco,key_23278,optional,key_20217
esco,key_23279,optional,key_20160
esco,key_23280,essential,key_19642
esco,key_23280,essential,key_19590
esco,key_23280,essential,key_19907
esco,key_23280,essential,key_20217
esco,key_23280,essential,key_20222
esco,key_23281,essential,key_20045
esco,key_23281,essential,key_20034
esco,key_23281,optional,key_20209
esco,key_23281,optional,key_20172
esco,key_23281,optional,key_20216
esco,key_23282,essential,key_19642
esco,key_23282,essential,key_19771
esco,key_23282,essential,key_19590
esco,key_23282,essential,key_19907
esco,key_23282,essential,key_20217
esco,key_23282,essential,key_20222
esco,key_23283,essential,key_19983
esco,key_23283,essential,key_19451
esco,key_23283,essential,key_19865
esco,key_23283,optional,key_19757
esco,key_23283,optional,key_20216
esco,key_23283,optional,key_20403
esco,key_23284,essential,key_20355
esco,key_23285,essential,key_20082
esco,key_23285,essential,key_19451
esco,key_23285,essential,key_19860
esco,key_23285,essential,key_19865
esco,key_23285,optional,key_19427
esco,key_23286,essential,key_19858
esco,key_23286,essential,key_19590
esco,key_23286,essential,key_19672
esco,key_23286,essential,key_19818
esco,key_23286,essential,key_19959
esco,key_23286,essential,key_19965
esco,key_23286,optional,key_20273
esco,key_23287,essential,key_20177
esco,key_23287,optional,key_19499
esco,key_23287,optional,key_19521
esco,key_23287,optional,key_20331
esco,key_23288,essential,key_19920
esco,key_23289,essential,key_19652
esco,key_23289,essential,key_19933
esco,key_23289,essential,key_20232
esco,key_23290,essential,key_20157
esco,key_23290,essential,key_20154
esco,key_23290,essential,key_20398
esco,key_23291,optional,key_19960
esco,key_23291,optional,key_20154
esco,key_23294,essential,key_19812
esco,key_23294,optional,key_19805
esco,key_23294,optional,key_19848
esco,key_23294,optional,key_20185
esco,key_23295,essential,key_20056
esco,key_23295,essential,key_19458
esco,key_23295,essential,key_19730
esco,key_23295,essential,key_20096
esco,key_23296,essential,key_19920
esco,key_23297,essential,key_20179
esco,key_23299,essential,key_19566
esco,key_23299,essential,key_19590
esco,key_23299,essential,key_19871
esco,key_23299,essential,key_20279
esco,key_23300,essential,key_19590
esco,key_23300,essential,key_19959
esco,key_23300,optional,key_20179
esco,key_23301,essential,key_19556
esco,key_23302,essential,key_19590
esco,key_23302,optional,key_19705
esco,key_23302,optional,key_20367
esco,key_23303,essential,key_19458
esco,key_23303,essential,key_20154
esco,key_23304,essential,key_19733
esco,key_23304,essential,key_20088
esco,key_23304,optional,key_19510
esco,key_23305,essential,key_19960
esco,key_23305,optional,key_20217
esco,key_23307,optional,key_19664
esco,key_23308,essential,key_19832
esco,key_23308,essential,key_19964
esco,key_23308,essential,key_20273
esco,key_23309,optional,key_20242
esco,key_23309,optional,key_20154
esco,key_23310,essential,key_19526
esco,key_23310,essential,key_19860
esco,key_23310,essential,key_20069
esco,key_23310,optional,key_19532
esco,key_23312,optional,key_19657
esco,key_23313,essential,key_19786
esco,key_23313,essential,key_19456
esco,key_23313,optional,key_20114
esco,key_23314,essential,key_19886
esco,key_23314,essential,key_19959
esco,key_23314,optional,key_19960
esco,key_23314,optional,key_20049
esco,key_23314,optional,key_19536
esco,key_23314,optional,key_19590
esco,key_23314,optional,key_20101
esco,key_23314,optional,key_20146
esco,key_23314,optional,key_20217
esco,key_23314,optional,key_20224
esco,key_23314,optional,key_20361
esco,key_23315,optional,key_20085
esco,key_23316,essential,key_20225
esco,key_23317,essential,key_19979
esco,key_23318,essential,key_19649
esco,key_23318,essential,key_19875
esco,key_23318,essential,key_20107
esco,key_23318,optional,key_19422
esco,key_23318,optional,key_19563
esco,key_23320,essential,key_19687
esco,key_23320,essential,key_20386
esco,key_23320,essential,key_20409
esco,key_23320,optional,key_19942
esco,key_23320,optional,key_20234
esco,key_23322,essential,key_20147
esco,key_23322,essential,key_20204
esco,key_23323,essential,key_19501
esco,key_23324,optional,key_19456
esco,key_23324,optional,key_19646
esco,key_23324,optional,key_19860
esco,key_23325,essential,key_20311
esco,key_23326,essential,key_19642
esco,key_23326,essential,key_19771
esco,key_23326,essential,key_19590
esco,key_23326,essential,key_19907
esco,key_23326,essential,key_20217
esco,key_23326,essential,key_20222
esco,key_23328,essential,key_19886
esco,key_23328,essential,key_19971
esco,key_23328,essential,key_19590
esco,key_23328,optional,key_20217
esco,key_23329,essential,key_19552
esco,key_23329,essential,key_20279
esco,key_23330,essential,key_20154
esco,key_23330,essential,key_20241
esco,key_23331,essential,key_20388
esco,key_23331,optional,key_20016
esco,key_23331,optional,key_19590
esco,key_23331,optional,key_19860
esco,key_23332,essential,key_20282
esco,key_23332,essential,key_19856
esco,key_23332,essential,key_19887
esco,key_23332,essential,key_19933
esco,key_23333,essential,key_19784
esco,key_23333,optional,key_19590
esco,key_23334,essential,key_20056
esco,key_23334,essential,key_19458
esco,key_23334,essential,key_19730
esco,key_23334,essential,key_20096
esco,key_23336,essential,key_19458
esco,key_23336,essential,key_19483
esco,key_23336,optional,key_19462
esco,key_23336,optional,key_20207
esco,key_23336,optional,key_20331
esco,key_23337,optional,key_19959
esco,key_23338,essential,key_19707
esco,key_23338,essential,key_19798
esco,key_23338,essential,key_20088
esco,key_23339,essential,key_19458
esco,key_23339,essential,key_20002
esco,key_23339,essential,key_20154
esco,key_23340,essential,key_19835
esco,key_23340,optional,key_20124
esco,key_23341,essential,key_19537
esco,key_23341,essential,key_19633
esco,key_23341,essential,key_19916
esco,key_23341,essential,key_20024
esco,key_23342,optional,key_19664
esco,key_23344,essential,key_19758
esco,key_23344,essential,key_20386
esco,key_23344,essential,key_20409
esco,key_23344,optional,key_19741
esco,key_23344,optional,key_19851
esco,key_23344,optional,key_19942
esco,key_23345,essential,key_19590
esco,key_23345,essential,key_19959
esco,key_23345,optional,key_20167
esco,key_23345,optional,key_20179
esco,key_23346,optional,key_20269
esco,key_23347,essential,key_19997
esco,key_23347,optional,key_20134
esco,key_23348,essential,key_19590
esco,key_23348,essential,key_19636
esco,key_23348,essential,key_20002
esco,key_23349,essential,key_20154
esco,key_23349,optional,key_20056
esco,key_23350,essential,key_19853
esco,key_23350,essential,key_20154
esco,key_23350,optional,key_19531
esco,key_23351,essential,key_20295
esco,key_23351,optional,key_19590
esco,key_23351,optional,key_20372
esco,key_23352,optional,key_19817
esco,key_23353,optional,key_19590
esco,key_23354,optional,key_19702
esco,key_23354,optional,key_19633
esco,key_23354,optional,key_19754
esco,key_23354,optional,key_19916
esco,key_23354,optional,key_20024
esco,key_23354,optional,key_20204
esco,key_23355,optional,key_20082
esco,key_23355,optional,key_19427
esco,key_23355,optional,key_19860
esco,key_23355,optional,key_20034
esco,key_23356,optional,key_19664
esco,key_23357,essential,key_19642
esco,key_23357,essential,key_19590
esco,key_23357,essential,key_19907
esco,key_23357,essential,key_20217
esco,key_23357,essential,key_20222
esco,key_23358,essential,key_19592
esco,key_23358,optional,key_19939
esco,key_23358,optional,key_20146
esco,key_23359,essential,key_20279
esco,key_23359,optional,key_19696
esco,key_23359,optional,key_19871
esco,key_23359,optional,key_20099
esco,key_23359,optional,key_20299
esco,key_23360,optional,key_19513
esco,key_23360,optional,key_19561
esco,key_23363,essential,key_20022
esco,key_23363,essential,key_20157
esco,key_23363,essential,key_19800
esco,key_23363,essential,key_20118
esco,key_23364,essential,key_20282
esco,key_23364,optional,key_20349
esco,key_23365,essential,key_19451
esco,key_23365,essential,key_19590
esco,key_23365,essential,key_19865
esco,key_23365,essential,key_20069
esco,key_23366,essential,key_19960
esco,key_23366,optional,key_19590
esco,key_23366,optional,key_19758
esco,key_23367,essential,key_19827
esco,key_23367,essential,key_19860
esco,key_23369,optional,key_20049
esco,key_23369,optional,key_20377
esco,key_23369,optional,key_19536
esco,key_23370,essential,key_19464
esco,key_23370,essential,key_20279
esco,key_23370,essential,key_20335
esco,key_23370,optional,key_19963
esco,key_23370,optional,key_20002
esco,key_23371,essential,key_19499
esco,key_23371,optional,key_19660
esco,key_23371,optional,key_19860
esco,key_23371,optional,key_19995
esco,key_23371,optional,key_20154
esco,key_23372,essential,key_19646
esco,key_23372,essential,key_19769
esco,key_23372,essential,key_19806
esco,key_23372,optional,key_19973
esco,key_23373,essential,key_20098
esco,key_23373,optional,key_20101
esco,key_23374,essential,key_20386
esco,key_23374,essential,key_20409
esco,key_23374,optional,key_19983
esco,key_23374,optional,key_19942
esco,key_23374,optional,key_20234
esco,key_23375,essential,key_20314
esco,key_23376,essential,key_20154
