"ID","ORIGINURI","UUIDHISTORY","CODE","SCOPENOTE","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"687671b3ebd2bf665349a52b","http://data.europa.eu/esco/skill/5f92ff3e-288b-44aa-864d-5ebb1adb7925","9ba84309-4798-4d8d-ba27-3ab4f0c9bda2
81658b3e-bd66-4186-9177-71fa80a8e5c1
9f3be77f-c92e-4416-a4e3-2a6e219f1d0e
d508a8d4-cd32-4809-bd44-debe31b39d47
e7373243-b101-4054-8ed7-56eb0d7113cf","S3.6.4","Examples:
- apply nail polish
- use hair removal techniques","styling hair and providing beauty treatments","styling hair and providing beauty treatments","Grooming, styling or removing hair, applying make-up and providing beauty treatments, to meet the appearance desired by clients or required for the purposes such as theatrical performance."
"687671b3ebd2bf665349a52c","http://data.europa.eu/esco/skill/6107b01a-3dac-4a03-ac9c-1044e4af0307","59d0ec77-c7c6-468b-bc62-b1d533f36527
3079d615-c325-47cb-904d-862525585d86
b9ba639d-d732-4c34-9cf1-12337196623c
c847a820-0730-40ba-ace1-48df8be21b3f
57161a97-d6c3-43a9-b11b-a3c8e35ba597","S3.1","","counselling","counselling","Responding to clients' needs by interpreting their emotional and motivational states, and determining and providing appropriate support or interventions."
"687671b3ebd2bf665349a52d","http://data.europa.eu/esco/skill/6115ff80-3d84-4e87-8e2b-6ede7ee004b4","7804248c-c380-4e78-8e0b-5beb6e8942c2
60fdd048-f923-4756-9287-a1d8a7ace2d9
5025f06a-d048-44f7-9458-14f1ddf8a293
f7122e78-4ba3-42fa-b3ff-523a3a564823
c4ef5917-1f42-4fb8-9d30-31747ec9ebdc","T6.4","Creativity and respecting diversity underpin the skills and competences under this heading.","applying cultural skills and competences","appreciating and expressing cultural, artistic or musical concepts
applying cultural skills and competences","Express and interpret ideas, experiences and emotions creatively. Adopt an openness to learning from different cultural and artistic expressions."
"687671b3ebd2bf665349a52e","http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f","8c746b17-b2df-4f89-9d5e-377dc181d987
5866872c-12f2-4201-82f2-903c55427de9
918ca4f7-6b9c-44bf-900c-e930bfd7701b
84c56a2a-258f-4271-936a-8426bdb2c001
e3f9c7bd-f55d-457f-9b36-427ab3ebeacc","S6.13.2","Examples:
- Handle fish harvesting waste
- Collect domestic waste","disposing of non-hazardous waste or debris","disposing of non-hazardous waste or debris","Collecting and disposing of unwanted non-hazardous materials according to established waste management procedures."
"687671b3ebd2bf665349a52f","http://data.europa.eu/esco/skill/62023d5b-22ea-442e-ac46-39eb83c986fb","a9ba0a21-c559-460f-8d1f-479a1a56ab00
4aeef368-9965-4c6d-92fe-ee40900607ae
0e193a3e-7e79-4133-b865-9fe05c5b6779
6ae0dd68-44c5-44ef-97f2-98de1607b647
af6637d2-d654-40d6-ba8e-0b2b25ecdc75","S6.5.5","Excludes:
- Operation of automated assembly equipment
- Fabrication of decorative objects

Examples:
- Assemble prefabricated furniture
- Repair furniture frames","assembling furniture","assembling furniture","Assembling and repairing furniture by hand or using hand-held tools and equipment."
"687671b3ebd2bf665349a530","http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c","b957299d-a244-42e1-a056-1a0656c9ad86
b9232357-cbe3-4dff-80ce-6df1a0a4640d
eb7474d6-70ec-43fb-8cfd-b769ef5bb001
52c107aa-e8da-4763-a2ef-18cd8221d2de
44f85225-3dc7-4077-87b2-eafb13d501da","S1.5.3","Examples:
- advise customers on new equipment
- provide advice on travel destinations","advising on products and services","advising on products and services","Advising others on products or services explaining technical details."
"687671b3ebd2bf665349a531","http://data.europa.eu/esco/skill/64acded2-d944-4f85-a703-cfe9375f706a","807b86f7-32e3-42fa-8aab-d4ac200f8884
8134bb3b-6152-49d4-bbcf-63f315b44112
2f820c1c-6b8f-46b8-ac3a-51c851883128
a5626754-8b74-47ac-bd0e-28e2df5c5a81
d71758d1-4436-454b-aa65-63057a8f0d45","S8.1.2","Examples:
- Operate agricultural machinery
- Operate tractor
- Operate forestry machinery","operating agricultural or forestry equipment","operating agricultural or forestry equipment","Operating mobile equipment specifically designed for agricultural or forestry purposes, such as cultivating land or harvesting crops and trees."
"687671b3ebd2bf665349a532","http://data.europa.eu/esco/skill/64aeee4d-3791-4448-8ed8-9b49ad04f2fb","6f8e490e-9383-42ff-942d-e0b96f4d9515
5a8e27a8-2202-43ce-ba66-28b2a78d5434
19e3b940-b861-47dd-a029-f285607d9992
6d3ebd19-7469-4672-910a-075aa7f0e460
110aa684-1957-42be-8c10-dd28abd3d09b","S1.15.2","Examples:
- translate spoken language
- translate texts
- interpret languages in conferences

Excludes:
- skills and knowledge related to a specific language or dialect.","translating and interpreting","translating and interpreting","Translate one language into another language in written or spoken form. Match words and expressions with their corresponding brothers in other languages, while making sure that the message and nuances of the original text are preserved."
"687671b3ebd2bf665349a533","http://data.europa.eu/esco/skill/663d82aa-4c0d-46bc-90f5-03770f068bb1","cefa88da-5b46-4a5c-a109-9db8c814ae53
798ba32f-3262-4f37-8a9c-055f88fb40bd
113caaff-c306-4c11-9990-f6f7461d6b65
0b58a94a-99fd-412b-bb6f-fd4e0ac4b1bb
bb29fa6d-9c55-4f6d-a226-e9058aeb4845","S8.2","Includes driving vehicles on and off road capabilities whose purpose is the transportation of goods or people

Examples:
- Drive at high speed","driving vehicles","driving vehicles","Driving vehicles on or off road, such as motorcycles, cars, vans, trucks and buses, for the transportation of goods or people by road."
"687671b3ebd2bf665349a534","http://data.europa.eu/esco/skill/663e753c-2fc4-4bf6-9a06-a6ab2d705238","dab5e203-0f76-45b2-8a9c-7c72c5cda33d
4d9232d1-d857-44d4-aa0f-f1183feab844
40310318-9f3f-4d50-ba5f-a9f762a76ca2
88534751-1a67-4883-8407-c6d07f8d1564
df6f31bf-beb8-4692-ad59-ef06be15cd26","S1.6.3","Excludes:
- Performing financial transactions

Examples:
- Buy advertising space
- Order construction supplies
- Procure electrical machinery
- Purchase fruits and vegetables","purchasing goods or services","purchasing goods or services","Buying and ordering goods, services and supplies."
"687671b3ebd2bf665349a535","http://data.europa.eu/esco/skill/66fdc34c-2326-4baa-b8ff-7a1d1015fe3a","592facc7-d32e-4dbf-a79e-316ed9e355b0
55f3c096-e9b4-468d-946a-b0f6287eaeec
c68ccbd2-cde6-42a4-8d30-a5c08ffaf25b
7372daf4-6d3e-4d7b-b4eb-fd29bfb6c5d6
1a2578ad-848e-4e1d-b90c-8cc063f9b311","T2.2","","planning and organising","organisational skills
planning activities
planning abilities
work planning
planning skills
planning and organising","Direct activities and tasks, establish schedules and coordinate the activities of groups and individuals to complete objectives on time and within budget."
"687671b3ebd2bf665349a536","http://data.europa.eu/esco/skill/682bb7ca-dbe9-4c33-9c7a-1ae56e28516e","c00028db-1d01-4f7e-864a-2a1459c62f33
bf618908-8187-4626-95dd-9baebf5b594e
606a77e6-850c-430d-89ca-5d0ab6cc6f22
e82813c0-eb0c-45cc-949a-9c5ad1b42b45
f930119c-b7c7-47ad-a1d1-ba1110206979","S6.2.1","Excludes:
- Operation of machinery other than hand-held equipment

Examples:
- Stow cargo
- Secure cargo on ships
- Unload supplies","loading and unloading goods and, materials","loading and unloading goods and, materials","Loading, securing or unloading products, materials, or equipment for transportation, storage or further processing by hand or using hand-held or manually operated equipment."
"687671b3ebd2bf665349a537","http://data.europa.eu/esco/skill/6889a21c-837b-49a2-be61-bb6010ab63f4","70da3da5-e747-4345-a7b8-540033b64065
32a0cf25-298b-41e9-8183-2bf35088dd14
f258367b-c4d7-44cb-a9e0-1bce0afb5cb1
6d782b83-f39e-4ed3-a02e-02e3ea687d65
c22e265c-73be-4398-95a2-2f5a54066078","S1.7","","obtaining information verbally","verbal interaction
obtaining information verbally","Asking questions and listening to others to obtain information."
"687671b3ebd2bf665349a538","http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c","91b2ecde-a7ee-4376-9979-ec75767bcb78
9e115727-70e7-4236-a030-34d4560e115e
34a9e3c5-7694-4fc4-a5a2-170ea39e75eb
72462e25-1f5b-4e0e-a224-62cc040e6ff9
1ce43109-963b-46c2-99d4-51380c24d4f3","S5.5.2","Examples:
- Create digital files
- Digitise documents
- Use spreadsheet software
- Perform data cleansing","managing, gathering and storing digital data","managing, gathering and storing digital data","Using digital tools to organise, gather, store, retrieve, and archive data, information and digital content."
"687671b3ebd2bf665349a539","http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488","bed4d9b3-d56b-494b-b324-32f7381c4edb
82df9578-4d7d-40ea-8e6e-e3a8e6b57d95
9df4e7d6-9e38-45f8-8c17-328356f2353b
e79dfd04-d6eb-4a9f-87ca-ce397799cd22
8a8fddfc-6252-4315-b344-910a699b51e3","S1.3.3","Examples:
- teach air cabin crew procedures
- train operators in using mine machinery
- demonstrate functionality of software products

Excludes:
- teaching vocational subjects as part of formal learning
- teaching safety procedures and standards
- coaching","training on operational procedures","training on operational procedures","Training employees, students or clients on operational procedures in the work place or and demonstrating the use of equipment or products."
"687671b3ebd2bf665349a53a","http://data.europa.eu/esco/skill/6c6957bf-cf1f-4483-9c7e-1655f251b01a","3c187e22-2022-4889-a8c6-95a964b0d535
c804f7c8-d178-4f46-bf9d-ae90c60e9fde
fc3ab2d9-6afe-437b-bb30-99e863cdedbc
28699a7f-4a3d-498e-a5a0-f45d23f6ab94
df8b7d39-e505-4540-88d1-c8487e5d8c8f","T6.5","","applying entrepreneurial and financial skills and competences","financial and entrepreneurial literacy
applying entrepreneurial and financial skills and competences","Manage own and others finances and resources. Demonstrate perseverance, openness to opportunity and risks, the ability to mobilize resources and willingness to learn from experience."
"687671b3ebd2bf665349a53b","http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d","1f92e228-f5a7-44ae-9664-7dc0562565b8
0dc18794-012e-4bb0-b165-08dd17d6ac47
f472269a-e4b3-4d03-a2bf-c554076f71d6
206c2b02-f426-447d-b50d-390dacded66c
12267d6c-70ca-41b7-be3c-3cc44acdcd27","S7.1.2","Examples:
- Assemble truss constructions
- Reinforce concrete

Excludes:
- Installing metal roofing","installing wooden and metal components","installing wooden and metal components","Installing, assembling and repairing structural timber or metal parts."
"687671b3ebd2bf665349a53c","http://data.europa.eu/esco/skill/6d535249-ac7c-4e44-8ada-09305c3a3900","5bd53712-1bb1-448f-97f3-2abcee8b929e
7e1ecaf8-d645-4956-bf70-3b853eee74b4
5e881f1a-9ee4-4b8a-a1cd-b18250993c2b
e4faa602-cea0-4206-9d4a-e4ec62d3a783
72f78a1b-d86a-4d79-b19b-44ddb0d66099","S6.6.0","Excludes:
- Operation of automated assembly equipment or machines
- Repair of building structures and mechanical, electrical, electronic products and components","making moulds, casts, models and patterns","making moulds, casts, models and patterns","Making moulds, casts and two-dimensional patterns or templates and making three-dimensional models of products."
"687671b3ebd2bf665349a53d","http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe","4a2e2885-cd40-47b5-aa10-29c8a5583506
fbb7391a-275f-41a2-809d-475aad9d8af5
2a18a42f-4307-415d-948e-945e54504866
3c4f9136-e0c4-456e-b28e-69149edf9e35
e21225fc-df19-41ef-be1b-ba15e8c0d22c","S1.13.3","Examples:
- write manuals
- draft legislation
- provide user documentation

Excludes:
- revise translations
- write computer programmes / coding","technical or academic writing","technical or academic writing","Writing original text of a primarily functional, technical or academic nature; editing text."
"687671b3ebd2bf665349a53e","http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67","12a0bad6-aa9a-4a7f-865f-9ab1e8da3215
7e3479bd-58f3-463d-8c0b-34e6cd21cb3b
e24c4622-c539-4473-801e-ed519dceab3c
031caef7-d36e-4fc1-9261-b9a0461dbda6
f020253a-e05c-4447-82bd-777648b45045","S4.1.0","","developing objectives and strategies","strategic planning
developing objectives and strategies","Envisioning a future state and developing strategies, goals, objectives and action plans to achieve it."
"687671b3ebd2bf665349a53f","http://data.europa.eu/esco/skill/6f142deb-03a9-4cd7-94ce-e0f023ae2169","48099caf-02f1-48fa-bde5-e9c60217358e
d8df972e-b564-4141-af28-97da1d681858
41fe1c27-2a4b-44ce-b79f-76b7c64d6ae7
7a434d5b-93bd-4431-8608-e0f3607ab9fc
0ca0d1a4-1971-4beb-bad0-8728e044cf32","T4.1","","communicating","communication skills
using language, symbols and text effectively
verbal skils
communication
conversational skills
argumentation skills
writing skills
communicating","Express and exchange information, ideas, concepts, thoughts, and feelings, and resolve disagreements in formal and informal contexts, through the use of shared systems of words, signs, and rules."
"687671b3ebd2bf665349a540","http://data.europa.eu/esco/skill/6f89dcbe-4315-4533-8801-3aadf9190b86","0bf5cb1b-bc77-4419-bfcb-c9d3e91dc872
63925b0b-068d-4c4a-8006-819d91d6a44a
6ed99284-55a1-4096-bcc9-a893bc6b4a0d
ff3620ef-ac3b-4ed1-8441-8ae5467b3acf
ffb2fd3a-5bcb-46e9-bea9-0f7d68c20417","S4.1","","developing objectives and strategies","strategic planning
developing objectives and strategies","Envisioning a future state and developing strategies, goals, objectives and action plans to achieve it."
"687671b3ebd2bf665349a541","http://data.europa.eu/esco/skill/70ac2c90-656a-4fa3-886c-5b9305db2087","3e8ec9c8-5d6f-43fd-852a-30bb21a1b3b6
64e1a014-c7e9-4dcf-852f-dd7d0cec38c3
061bffb2-eedf-41b2-abca-d3b1393dc31a
6fb8ebb9-c8bf-400c-8cf1-9bbadb6adc06
f96eb5ea-14d4-4bce-ae23-9bc2184f19fc","S2.4.0","Excludes:
- Skills in the use of specific ICT tools to process data","processing information","processing information","Inputting, recording, transcribing and updating data using electronic or manual information systems."
"687671b3ebd2bf665349a542","http://data.europa.eu/esco/skill/7194cdea-bca7-4c4a-8d49-3cb54b89d5a0","70cc6454-d045-44c8-897c-a8a61673a52c
5f7c9705-43c9-4302-9ef2-730d2dc92a82
76189b9f-fb87-405c-882c-6fdded48e0ed
e9d852c6-d142-41b5-971a-cc139fd5ec6e
a2382753-dafb-4e21-b0a7-192d675541b5","S6.9.7","Examples:
- Perform surgical procedures on animals
- Perform artificial insemination
- Manage care of veterinary patients in accommodation
- Trim bovine hooves","providing therapy or veterinary treatment for animals","providing therapy or veterinary treatment for animals","Diagnosing and treating health conditions in animals and providing veterinary services such as artificial insemination and implanting microchips."
"687671b3ebd2bf665349a543","http://data.europa.eu/esco/skill/72fe5d9f-4ec8-4fc4-b1d3-0dd83be0aa1a","55bb7c41-10d2-42c6-8b04-cd43a97d4ee8
c4538a6d-37f3-465e-a579-925a8acd9a6c
ade45091-d7d4-498c-ac27-a45470dd9602
7be72007-c57d-4d42-85ef-0aa6cb470a36
60f03b0f-076f-4f80-b87a-44c5571da44e","S6.7.1","Excludes:
- Cutting or pruning trees or other live plants
- Surgical procedures on humans and animals

Examples:
- Cut carpet
- Drill holes in tile","cutting materials and drilling holes","cutting materials and drilling holes","Cutting various types of materials using handheld tools and equipment."
"687671b3ebd2bf665349a544","http://data.europa.eu/esco/skill/73dba04a-7c18-439f-8757-b5f60532ba74","3f558b5b-975f-4a74-9664-b409835e43f6
5cc0f849-e657-4b07-81dc-1942231b8330
fde30d3a-f779-49a2-8e8c-c5e9a853a31f
4f24e802-165c-4b7e-aa70-64a9c9c34cd6
59c9ef7a-9f09-4909-b353-aa361e3c7d4a","S4.7","Excludes:
- Interviewing candidates

Examples:
- Recruit employees
- Carry out auditions","recruiting and hiring","recruiting
recruiting and hiring","Acquiring the right talent to achieve the organization's mission."
"687671b3ebd2bf665349a545","http://data.europa.eu/esco/skill/73e602a0-f80f-4f56-8e21-3db4fd08709d","223c37c3-7a50-4a13-8a06-c00ebea243c1
e7c61655-082e-4dbd-8258-6c907248262a
b7384f49-23d8-4c04-a16f-36bb133a9e6e
5c0c376e-0f7c-4146-a8e2-ca9e62e6b0cf
8fd28dd8-bd89-465b-b478-8a5a7cea8365","S3.2.1","Examples:
- provide professional care in nursing
- administer prescribed medication
- carry out wound care
- manage acute pain
- rehabilitate worn dentition

Excludes:
- veterinary care
- performing surgery
- physiotherapy
- occupational therapy
- psychotherapy","providing medical, dental and nursing care","providing medical, dental and nursing care","Treating injuries and health conditions among humans, through administering medication and providing other medical treatments and nursing care."
"687671b3ebd2bf665349a546","http://data.europa.eu/esco/skill/74052f13-4cae-4600-a4d3-8103004683f3","4d4f0256-8cce-4b9a-9063-0e1d57b3465f
a5c120e7-98d5-41c6-9fd2-aefad96fb8cb
4c9df418-bed2-4abd-b547-e8d61815d870
fca65993-6b29-4561-82a6-721b74507c71
c5f48565-d606-4833-8cdb-0dc286b50a68","S6.7.0","Excludes:
- Fabricating products by hand
- Operating a lawn-mower","using hand tools","using hand tools","Using the hands and tools that can be held in the hands, including power tools."
"687671b3ebd2bf665349a547","http://data.europa.eu/esco/skill/74b7938e-f667-48ff-a26d-faed294ac6c9","40c64777-26c1-48d4-9397-6f8c305de5df
e8c36c8e-42bb-4ef1-8699-ca1244ee926d
84625e19-87c1-4f56-b554-46eedd4fba49
0ed7c4bf-6d3a-4044-861c-ae9d3c5a8670
c8df05c5-99c5-4076-9afc-ccc75a05702f","S6.6.3","Excludes:
- Creation of virtual or conceptual models

Examples:
- Create set models
- Build jewellery models
- Make architectural mock-ups","making models","making models","Constructing physical three-dimensional models of products."
